id,date,content,reply_count,retweet_count,like_count,language,clean_tweet,sentiment_results,polarity,subjectivity,sentiment
1630943439318573056,2023-03-01 14:49:52+00:00,"@MarshaBlackburn Where is the HUNTER BIDEN LAPTOP INVESTIGATION since 2019 going?

No special prosecutor, no nothing....  no charges..

If this was a J6 person, he would have been in jail since 2019!",4,0,0,en,democracyloves marshablackburn gop pretend happen biden least thats act like,"Sentiment(polarity=-0.3, subjectivity=0.4)",-0.3,-0.3,negative
1630943217163042816,2023-03-01 14:48:59+00:00,The real JOE BIDEN AND NOW HE IS KISSING THE BLACK ASS OF OBAMA!!! THIS GUY IS A LYING RACIST!!!USING THE BLACK VOTE,0,0,0,en,marshablackburn hunter biden laptop investigation since go special prosecutor nothing charge j person would jail since,"Sentiment(polarity=0.12857142857142856, subjectivity=0.2857142857142857)",0.12857142857142856,0.12857142857142856,positive
1630943174494412801,2023-03-01 14:48:48+00:00,It’s time for Biden to take on the NIMBYs 🫡 https://t.co/zUQNzTj33u via @voxdotcom,0,0,2,en,real joe biden kiss black ass obama guy lie racistusing black vote,"Sentiment(polarity=-0.04444444444444443, subjectivity=0.3888888888888889)",-0.04444444444444443,-0.04444444444444443,negative
1630942907052990465,2023-03-01 14:47:45+00:00,"Biden has the power to cancel #studentloandebt
The Republicans used the pandemic to get poorly regulated loans from the government, far larger than 20k, and aren't paying those back? @HouseFloor ?
College was free until the segregationists decided to charge tuition. Assholes.",1,1,2,en,it’s time biden take nimbys via voxdotcom,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630942385495498755,2023-03-01 14:45:40+00:00,Thanks Obama voters  Thanks Biden voters  https://t.co/uB82tW7h2p,0,0,0,en,biden power cancel studentloandebt republicans use pandemic get poorly regulate loan government far larger k arent pay back housefloor college free segregationists decide charge tuition assholes,"Sentiment(polarity=0.019999999999999997, subjectivity=0.5800000000000001)",0.019999999999999997,0.019999999999999997,positive
1630942000735297536,2023-03-01 14:44:09+00:00,@Remarks Stop bowing down to this warmonger Biden!!!!  So many Americans need your help.,0,0,0,en,thank obama voters thank biden voters,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630941963523436544,2023-03-01 14:44:00+00:00,"@Leecald63773367 @Morning_Joe 3/ Biden is guilty of corruption? No, but if evidence was collected that showed strong suspicion of criminal activity I would expect that indictments would happen &amp; a jury would decide the outcomes. You nor I are the judge or jury but show me where Biden is being investigated for",1,0,0,en,remark stop bow warmonger biden many americans need help,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,positive
1630941581367754752,2023-03-01 14:42:29+00:00,After Biden little speech about his recent visit to Walter Reed and the Nurse who was so close he could feel her berthing on him....he's told this story before and it was just as creepy. How is it his cabnet seriously looking at #25? He's got his hand on the nuke button??,0,0,0,en,leecald morningjoe biden guilty corruption evidence collect show strong suspicion criminal activity would expect indictments would happen jury would decide outcomes judge jury show biden investigate,"Sentiment(polarity=-0.15555555555555559, subjectivity=0.7611111111111111)",-0.15555555555555559,-0.15555555555555559,negative
1630941234616229889,2023-03-01 14:41:06+00:00,"@SenJohnKennedy Well, like BIDEN said, he has to FINISH WHAT HE STARTED...",0,0,0,en,biden little speech recent visit walter reed nurse close could feel berth himhes tell story creepy cabnet seriously look hes get hand nuke button,"Sentiment(polarity=-0.2552083333333333, subjectivity=0.6041666666666666)",-0.2552083333333333,-0.2552083333333333,negative
1630941135156793344,2023-03-01 14:40:42+00:00,@RadioTorso @benshapiro What policies did Obama have that helped the black community? Trump had great policies for the black community but you preferred Biden because that's what the msm told you to do. If you'd start thinking for yourself you'd find out the dems want to keep you down.,4,0,5,en,senjohnkennedy well like biden say finish start,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630940219481440256,2023-03-01 14:37:04+00:00,"@MattGlantz Dems have huge superpowers - Pete causes train wrecks in Europe, Biden causes inflation worldwide, mainly at higher level than US. Crazy! Sad!",0,0,4,en,radiotorso benshapiro policies obama help black community trump great policies black community prefer biden thats msm tell youd start think youd find dems want keep,"Sentiment(polarity=0.15555555555555559, subjectivity=0.5388888888888889)",0.15555555555555559,0.15555555555555559,positive
1630940057933676547,2023-03-01 14:36:25+00:00,@RepMTG So Marjorie Taylor Greene is lying or maybe deliberately exaggerating this story in attempt to blame it on Biden. False witness or at least disingenuous or maybe just plain evil lying to support her side.,0,0,0,en,mattglantz dems huge superpowers pete cause train wreck europe biden cause inflation worldwide mainly higher level us crazy sad,"Sentiment(polarity=-0.11249999999999996, subjectivity=0.825)",-0.11249999999999996,-0.11249999999999996,negative
1630939471133790210,2023-03-01 14:34:05+00:00,"@GenFlynn JOE BIDEN MEDICAL HISTORY

A normal person could NOT GET A GOVERNMENT JOB with this! Most government jobs require you to pass a physical. No way in HELL JOE BIDEN could work as a janitor but yet he is PRESIDENT! 

READ THE LIST, YOU WILL BE SURPRISED! 

https://t.co/raQ5WS5cms",0,0,0,en,repmtg marjorie taylor greene lie maybe deliberately exaggerate story attempt blame biden false witness least disingenuous maybe plain evil lie support side,"Sentiment(polarity=-0.4785714285714286, subjectivity=0.5892857142857143)",-0.4785714285714286,-0.4785714285714286,negative
1630939240572809219,2023-03-01 14:33:10+00:00,@bonaccolto187 @Floola_64 @TommyPigott @POTUS The 2017 Tax Cuts created the highest federal revenues in history. We have a Biden spending problem.,0,0,0,en,genflynn joe biden medical history normal person could get government job government job require pass physical way hell joe biden could work janitor yet president read list surprise,"Sentiment(polarity=0.049999999999999996, subjectivity=0.26428571428571423)",0.049999999999999996,0.049999999999999996,positive
1630938957536960515,2023-03-01 14:32:03+00:00,Thanks to Biden for forcing the issue. Who thinks this would have happened without the pressure from the Pres and Dems?,0,0,0,en,bonaccolto floola tommypigott potus tax cut create highest federal revenues history biden spend problem,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630938754117517313,2023-03-01 14:31:15+00:00,Thanks to Biden for forcing the issue. Who thinks this would have happened without the pressure from the Pres and Dems?,0,0,0,en,thank biden force issue think would happen without pressure pres dems,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630938589113593856,2023-03-01 14:30:35+00:00,@ABC Thanks to Biden for forcing the issue. Who thinks this would have happened without the pressure from the Pres and Dems?,1,0,0,en,thank biden force issue think would happen without pressure pres dems,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630938549884182528,2023-03-01 14:30:26+00:00,@scottwongDC Thanks to Biden for forcing the issue. Who thinks this would have happened without the pressure from the Pres and Dems?,1,2,2,en,abc thank biden force issue think would happen without pressure pres dems,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630938354589085697,2023-03-01 14:29:39+00:00,"@jamesszatkowski This morning, their newest plan is to go after Beau Biden (not Hunter), for misuse of his father’s campaign contributions! They will not even let that war hero RIP. Pitiful.",2,5,10,en,scottwongdc thank biden force issue think would happen without pressure pres dems,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630938318136393736,2023-03-01 14:29:31+00:00,Joe Biden works for everyone,0,0,1,en,jamesszatkowski morning newest plan go beau biden hunter misuse father’s campaign contributions even let war hero rip pitiful,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630938167061667843,2023-03-01 14:28:55+00:00,@JesusChrysler1 Two of Biden’s favorite swim suit models.  :),0,0,0,en,joe biden work everyone,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630938155070156805,2023-03-01 14:28:52+00:00,president Biden listen to Nancy Pelosi-one of your party leader that you don’t have power to forgive student loans “listen carefully YOU don’t have power to forgive debt forgiveness”,0,0,0,en,jesuschrysler two biden’s favorite swimsuit model,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,0.5,positive
1630937352586534913,2023-03-01 14:25:40+00:00,"@ebikeordie @lindyli I think the ‘strategy’ Fox had was just the commercials the Dems were going to run. They leaked/previewed that intellectual property to the GOP. 

Biden wasn’t hashing out a game plan w/Tuckems, which would’ve just been dumb.",1,0,1,en,president biden listen nancy pelosione party leader don’t power forgive student loan “listen carefully don’t power forgive debt forgiveness”,"Sentiment(polarity=-0.1, subjectivity=1.0)",-0.1,-0.1,negative
1630937327802490880,2023-03-01 14:25:34+00:00,@NikkiHaley you will be as bad as Joe Biden. You are dishonest and lack integrity.,0,0,0,en,ebikeordie lindyli think ‘strategy’ fox commercials dems go run leakedpreviewed intellectual property gop biden wasn’t hash game plan wtuckems would’ve dumb,"Sentiment(polarity=-0.15833333333333335, subjectivity=0.43333333333333335)",-0.15833333333333335,-0.15833333333333335,negative
1630936578833907712,2023-03-01 14:22:36+00:00,"@JamesDRichard3 @LauraLoomer @GovRonDeSantis Oh really? Just because activists who came to his rallies were smart enough not to wear Biden/Clinton T-shirts and hats you're now going to wear this statement as a badge of honor? When those activists yelled opposing views he had them removed. Isn't that ""Free Speech?""",1,0,0,en,nikkihaley bad joe biden dishonest lack integrity,"Sentiment(polarity=-0.4999999999999999, subjectivity=0.5833333333333333)",-0.4999999999999999,-0.4999999999999999,negative
1630935985012842496,2023-03-01 14:20:14+00:00,"Biden RESTIRE THE KEYSTONE PIPELINE!
DO ITVFIR america!",1,0,0,en,jamesdrichard lauraloomer govrondesantis oh really activists come rally smart enough wear bidenclinton tshirts hat youre go wear statement badge honor activists yell oppose view remove isnt free speech,"Sentiment(polarity=0.20357142857142857, subjectivity=0.5357142857142858)",0.20357142857142857,0.20357142857142857,positive
1630935823410507777,2023-03-01 14:19:36+00:00,So The Biden Administration because they seized 11.2k in Fentanyl. Wow she is the definition of stupid.,0,0,0,en,biden restore keystone pipeline america,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630935752937701376,2023-03-01 14:19:19+00:00,"President Biden get your bad self to OHIO. It's a shame I and all others have to remind you.
Your OK pissing away our tax dollars to Ukraine. Send them the jet fighters THEY NEED to WIN.",0,0,0,en,biden administration seize k fentanyl wow definition stupid,"Sentiment(polarity=-0.35, subjectivity=1.0)",-0.35,-0.35,negative
1630934830153170948,2023-03-01 14:15:39+00:00,@TrapLord2400 @yehoshuakrist @bob_loblaw_0 @benshapiro YOU brought Trump up in a video about Biden.  Don't get so offended when you TDS is called out,0,0,0,en,president biden get bad self ohio shame others remind ok piss away tax dollars ukraine send jet fighters need win,"Sentiment(polarity=0.20000000000000007, subjectivity=0.5222222222222221)",0.20000000000000007,0.20000000000000007,positive
1630934242669772806,2023-03-01 14:13:19+00:00,"@LeoNickens @mtgreenee Trump had the Border under control and Biden has reversed his policies.
Fentanyl deaths have skyrocketed.
THESE ARE FACTS. !!",0,0,0,en,traplord yehoshuakrist bobloblaw benshapiro bring trump video biden dont get offend tds call,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630934209106698241,2023-03-01 14:13:11+00:00,"@The_Trump_Train Yes! It's their 🩼 among race baiting, and so many other things! Just look at our economy! We have a piece of 💩 in Office and the whole Administration is 💩! And yes President Trump everything that Biden Administration touches turns to 💩!",0,0,0,en,leonickens mtgreenee trump border control biden reverse policies fentanyl deaths skyrocket facts,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630933687263977472,2023-03-01 14:11:06+00:00,"3.1.2023 . . . Big Surprise! The #MSM is blaming #Trump leaving the (worthless Obama/Biden #IranTreat), for the 'fact' that they may have enough material to make an atomic bomb.",0,0,0,en,thetrumptrain yes among race bait many things look economy piece office whole administration yes president trump everything biden administration touch turn,"Sentiment(polarity=0.35, subjectivity=0.45)",0.35,0.35,positive
1630933407206109192,2023-03-01 14:10:00+00:00,Biden is a follower not a leader! He puts politics ahead of people. So sad!,0,0,0,en,big surprise msm blame trump leave worthless obamabiden irantreat fact may enough material make atomic bomb,"Sentiment(polarity=-0.26666666666666666, subjectivity=0.5)",-0.26666666666666666,-0.26666666666666666,negative
1630933029907574790,2023-03-01 14:08:30+00:00,"The Biden Administration has been saying things like this for two years now ""weeks away""  ""months away"" now ""days away"". 

The bottom line is this: Iran already has enough uranium for a small nuclear type weapon and they've had that for some time now. 
 https://t.co/VwYvGGT45s",0,7,9,en,biden follower leader put politics ahead people sad,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,-0.5,negative
1630932667905523713,2023-03-01 14:07:03+00:00,@DineshDSouza Biden doesn't give a Rat's ass,0,0,0,en,biden administration say things like two years weeks away months away days away bottom line iran already enough uranium small nuclear type weapon theyve time,"Sentiment(polarity=-0.125, subjectivity=0.45)",-0.125,-0.125,negative
1630932486871044102,2023-03-01 14:06:20+00:00,"Texas Attorney General Paxton Demands Answers From Biden Administration, After Anti-Catholic Bias Revealed In FBI
#CatholicChurch #fbi #news 

https://t.co/dASd8h8ewY https://t.co/4oI9A7BOFn",0,0,0,en,dineshdsouza biden doesnt give rat ass,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630932024088498176,2023-03-01 14:04:30+00:00,"@KremlinRussia_E  just want to say, we Americans don’t want ww3, we don’t like @POTUS Biden, I’m a grain of sand in the country and this is my 2 cents.",0,0,0,en,texas attorney general paxton demand answer biden administration anticatholic bias reveal fbi catholicchurch fbi news,"Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",0.05000000000000002,0.05000000000000002,positive
1630931187148419078,2023-03-01 14:01:10+00:00,@StobiesGalaxy The universal translator trying to figure out what Joe Biden is saying,0,0,0,en,kremlinrussiae want say americans don’t want ww don’t like potus biden i’m grain sand country cents,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630931040201048065,2023-03-01 14:00:35+00:00,@benshapiro Bruhhhhh 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️ Biden is a joke lmao,0,0,1,en,stobiesgalaxy universal translator try figure joe biden say,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630930967698325504,2023-03-01 14:00:18+00:00,"Looks like SARS-CoV2 came from the Wuhan lab after all, according to the US Government (President Biden’s FBI AND DoE). 

Y’all gonna call them conspiracy theorists as well? 

https://t.co/8Y6yWiM4u8",0,0,0,en,benshapiro bruhhhhh biden joke lmao,"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,0.6,positive
1630930661216272389,2023-03-01 13:59:05+00:00,"@butterfly5069 @RepMattGaetz @DeptofDefense Oh, you mean the ones about Biden winning more votes than Obama did in 2007 or  Trump in 2015 when, in 2020, virtually no one came to his rallies, and he stayed in his basement? When Biden did campaign in prior years, he never went beyond the first primary. TRUMPWON2020.",1,0,0,en,look like sarscov come wuhan lab accord us government president biden’s fbi doe y’all gonna call conspiracy theorists well,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630929932863041536,2023-03-01 13:56:11+00:00,@MaCarcieri @RMoretina @TeriCBrownUGA @ProjectLincoln Your Tweets reveal you have no problem calling Democrats liars for far less than the Fox News revelations.  And no problem attacking Joe Biden as a liar.  Yet you appear incapable of applying your super judgmental “analysis” to the blatant dishonesty of your rt wing heroes.,1,0,0,en,butterfly repmattgaetz deptofdefense oh mean ones biden win vote obama trump virtually one come rally stay basement biden campaign prior years never go beyond first primary trumpwon,"Sentiment(polarity=0.22750000000000004, subjectivity=0.38416666666666666)",0.22750000000000004,0.22750000000000004,positive
1630929818014584832,2023-03-01 13:55:44+00:00,"@RBReich Shame on you, rich man. Biden's giveaway was illegal as hell and a bribe for votes. Everyone suffered under the pandemic but nobody promised me a $10,000 check to vote a certain way. 😠",0,0,1,en,macarcieri rmoretina tericbrownuga projectlincoln tweet reveal problem call democrats liars far less fox news revelations problem attack joe biden liar yet appear incapable apply super judgmental “analysis” blatant dishonesty rt wing heroes,"Sentiment(polarity=-0.058333333333333334, subjectivity=0.5583333333333333)",-0.058333333333333334,-0.058333333333333334,negative
1630929301725130753,2023-03-01 13:53:41+00:00,"Look here, old man, I borrowed and sent my kids to college and I paid all the loans back and so did they. You know damn well that was Biden's $430 billion bribe for votes. This is not justice.
#StudentDebtRelief https://t.co/87MEUwGqIv",0,0,1,en,rbreich shame rich man bidens giveaway illegal hell bribe vote everyone suffer pandemic nobody promise check vote certain way,"Sentiment(polarity=0.029761904761904757, subjectivity=0.6071428571428571)",0.029761904761904757,0.029761904761904757,positive
1630928706381266944,2023-03-01 13:51:19+00:00,"If Ukraine becomes a member of NATO (which Biden is now pushing) this is exactly what will happen. It's all being planned out. Let's face it Ukraine doesn't have the manpower to defeat Russia without US boots on the ground.
https://t.co/uKJ1NRh7Lt",0,0,0,en,look old man borrow send kid college pay loan back know damn well bidens billion bribe vote justice studentdebtrelief,"Sentiment(polarity=0.05, subjectivity=0.1)",0.05,0.05,positive
1630928680863113216,2023-03-01 13:51:13+00:00,"@Jim_Jordan Wrong sir,  biden and the Dems tried to address it with a bill that your buddies in the senate filibustered so who's to blame??  Yeah that's right the GOP",0,0,0,en,ukraine become member nato biden push exactly happen plan let face ukraine doesnt manpower defeat russia without us boot grind,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,positive
1630928645354127362,2023-03-01 13:51:04+00:00,"@DailyCaller In two years, all the covid spending ended reducing spending by $1.7 Trillion. 

Biden did NOTHING to achieve covid spending ending",0,0,0,en,jimjordan wrong sir biden dems try address bill buddies senate filibuster whos blame yeah thats right gop,"Sentiment(polarity=-0.10714285714285715, subjectivity=0.7178571428571429)",-0.10714285714285715,-0.10714285714285715,negative
1630928283859660805,2023-03-01 13:49:38+00:00,"@FoxNews did you know Biden was in Virginia Beach, VA yesterday.  For what?  Flew into Oceana Airbase.  Tied up traffic for hours at rush hour.",0,0,0,en,dailycaller two years covid spend end reduce spend trillion biden nothing achieve covid spend end,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630926729320574977,2023-03-01 13:43:28+00:00,"Joe Biden molested his own daughter, by her own admission, and this is somehow not worldwide news 24/7.",0,0,2,en,foxnews know biden virginia beach va yesterday fly oceana airbase tie traffic hours rush hour,"Sentiment(polarity=0.8, subjectivity=0.9)",0.8,0.8,positive
1630926702426693634,2023-03-01 13:43:21+00:00,@davidboxenhorn @TheMikeIsenberg @EdKrassen Let a court decide whether there's harm. No admin should be allowed extraconstitutional powers. I dont even care about the issue - of course student loans are a scam and reform is needed. Pass a law to address it. The laziness of Biden admin is one of its worse aspects.,1,0,2,en,joe biden molest daughter admission somehow worldwide news,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630926313715367938,2023-03-01 13:41:48+00:00,"Cooper addresses reporting that @EPA this week plans to propose rule permanently allowing year-round E15 sales (Midwest governors asked for this in spring 2022) says Biden admin &amp; Congress ""failed to act"" &amp; outlook for avail. of E15 at pumps this summer is ""uncertain.""",0,0,0,en,davidboxenhorn themikeisenberg edkrassen let court decide whether theres harm admin allow extraconstitutional power dont even care issue course student loan scam reform need pass law address laziness biden admin one worse aspects,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,-0.4,negative
1630925876316471297,2023-03-01 13:40:04+00:00,"At this stage it is apparent that no matter how many blood transfusions, Adderall and ""supplements"" they give him, Biden is crashing into dementia. It's a serious danger to the entire planet. https://t.co/ObS5HLArvK",4,14,33,en,cooper address report epa week plan propose rule permanently allow yearround e sales midwest governors ask spring say biden admin congress fail act outlook avail e pump summer uncertain,"Sentiment(polarity=-0.5, subjectivity=0.29999999999999993)",-0.5,-0.5,negative
1630925812453998592,2023-03-01 13:39:49+00:00,Everyone who voted for Biden should have to go and send their sons and grandson's 1st. What's happening in Ukraine is terrible. We've helped to the tune of over $100 Billion plus military equipment. Zelensky making threats isn't going to sit well with many people.,1,0,0,en,stage apparent matter many blood transfusions adderall supplement give biden crash dementia serious danger entire planet,"Sentiment(polarity=0.05416666666666668, subjectivity=0.5354166666666667)",0.05416666666666668,0.05416666666666668,positive
1630925541325824002,2023-03-01 13:38:44+00:00,@DanKEberhart It must be embarrassing to even stand near Joe Biden.,0,0,0,en,everyone vote biden go send sons grandsons st whats happen ukraine terrible weve help tune billion plus military equipment zelensky make threats isnt go sit well many people,"Sentiment(polarity=-0.20000000000000004, subjectivity=0.5333333333333333)",-0.20000000000000004,-0.20000000000000004,negative
1630925334164979712,2023-03-01 13:37:55+00:00,@DailyNoahNews Biden https://t.co/Ea48jLKuPC,0,0,2,eu,dankeberhart must embarrass even stand near joe biden,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.1,positive
1630925095786119168,2023-03-01 13:36:58+00:00,"They should be, it was illegal as hell and singled out a certain class of voters to bribe for votes by  sending out  $10,000 to $20,000 checks.                        High Court Skeptical of Biden’s Effort to Forgive Student Debt https://t.co/ABzxl20omR",1,0,0,en,dailynoahnews biden,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630924644868931586,2023-03-01 13:35:11+00:00,@Bh0045 No. Obama and Biden. Obama started the race bs .,0,0,0,en,illegal hell single certain class voters bribe vote send check high court skeptical biden’s effort forgive student debt,"Sentiment(polarity=-0.1394285714285714, subjectivity=0.46514285714285714)",-0.1394285714285714,-0.1394285714285714,negative
1630924257164242948,2023-03-01 13:33:38+00:00,"@Numbers28 President Biden needs to bring up trumps bill for Corp. welfare that they never had to pay back like McConalds wife 300,000 as well as other members of congress also enjoyed.",0,0,3,en,bh obama biden obama start race bs,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630923924392357888,2023-03-01 13:32:19+00:00,"@Kayak_Vol @BigOrangeMack OMG! SOME of these are freaks, but some of them are rocking it out! Reagan, JFK, Herbert Hoover, Teddy Roosevelt 😍, Andrew Johnson, James Buchanan, Franklin Pierce, DAY-UM!! Biden looks like Dog the Bounty Hunter!! 😂",0,0,1,en,number president biden need bring trump bill corp welfare never pay back like mcconalds wife well members congress also enjoy,"Sentiment(polarity=0.2, subjectivity=0.25)",0.2,0.2,positive
1630923334526332929,2023-03-01 13:29:58+00:00,"@KathleenShay4 @GeorgePapa19 The Press &amp; the Government Protects Biden Big Time ,PERIOD!!!!😤😡🤬😈",1,0,2,en,kayakvol bigorangemack omg freak rock reagan jfk herbert hoover teddy roosevelt andrew johnson jam buchanan franklin pierce dayum biden look like dog bounty hunter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630923241865850880,2023-03-01 13:29:36+00:00,@SecCardona @TheJusticeDept SCOTUS will determine if Biden’s plan is lawful or an unprecedented abuse of power!,0,0,0,en,kathleenshay georgepapa press government protect biden big time period,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.0,neutral
1630922251565498368,2023-03-01 13:25:40+00:00,GOBIERNO DE BIDEN pide eliminar TikTok de dispositivos de gobierno https://t.co/dGsgcJiPEN a través de @cqc44,0,0,0,es,seccardona thejusticedept scotus determine biden’s plan lawful unprecedented abuse power,"Sentiment(polarity=0.3, subjectivity=0.45)",0.3,0.3,positive
1630921793757233153,2023-03-01 13:23:51+00:00,Yes please tell us in fact what has Biden done that is good……..,0,0,0,en,biden government ask remove tiktok government devices cqc,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630921099209842688,2023-03-01 13:21:05+00:00,@RonnyJacksonTX Sounds like someone is pissed that Dark Brandon is accomplishing things….maybe lay off Twitter and go accomplish things for yourself and your party and you won’t be so scared that Biden will kick your respective asses again in 2024.,0,0,0,en,yes please tell us fact biden do good……,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630918928665915394,2023-03-01 13:12:28+00:00,SCIENTISTS:  “Air in East Palestine is toxic”. Now- you know why Joe Biden not visiting due to airborne chemicsls !,0,0,0,en,ronnyjacksontx sound like someone piss dark brandon accomplish things…maybe lay twitter go accomplish things party won’t scar biden kick respective asses,"Sentiment(polarity=0.08333333333333333, subjectivity=0.3)",0.08333333333333333,0.08333333333333333,positive
1630917674589995008,2023-03-01 13:07:29+00:00,"Iight bet! Send us back that money Biden stole from US citizens, fabricated outta thin air, to send to y’all while telling us, there isn’t enough money to go around for us, the citizens of the US.",0,0,0,en,scientists “air east palestine toxic” know joe biden invite due airborne chemicals,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,-0.125,negative
1630915160121524224,2023-03-01 12:57:29+00:00,"@DiazCanelB La administración de Joe Biden  mantuvo, en la espuria lista oola designación de #Cuba como Estado patrocinador del terrorismo.
El verdadero propósito de calumniar a la Isla como terrorista es justificar el bloqueo ilegal de Estados Unidos contra Cuba. #MejorSinBloqueo",0,0,0,es,ight bet send us back money biden steal us citizens fabricate outta thin air send y’all tell us isnt enough money go around us citizens us,"Sentiment(polarity=-0.13333333333333333, subjectivity=0.45)",-0.13333333333333333,-0.13333333333333333,negative
1630915137686102016,2023-03-01 12:57:24+00:00,@McKaylaRoseRed The whole Biden family is crooked and need to be held accountable for what they done. Remember this on Election Day in 2024. MAGA!,0,0,0,en,diazcanelb joe biden administration maintain spurious list designation cuba state sponsor terrorism true purpose slander island terrorist justify illegal blockade unite state cuba betternoblock,"Sentiment(polarity=-0.07500000000000001, subjectivity=0.575)",-0.07500000000000001,-0.07500000000000001,negative
1630914952738340864,2023-03-01 12:56:40+00:00,"@POTUS Pre. Biden, get it right by your Predecessor'(S) 👀 Not just your, Predecessor!",0,0,0,en,mckaylarosered whole biden family crook need hold accountable do remember election day maga,"Sentiment(polarity=0.2, subjectivity=0.4)",0.2,0.2,positive
1630914004452253696,2023-03-01 12:52:54+00:00,@BoozeBlogsChuck Road House Biden is surprisingly more bad ass than Patrick Swayze or Sam Elliott,0,0,1,en,potus pre biden get right predecessors predecessor,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.2857142857142857,positive
1630913553354850305,2023-03-01 12:51:06+00:00,@wilco_it @mtgreenee Your percentage is wrong far more back Biden than your republican alt right base. Another case of misinformation what else can we expect 😝😝😱,0,0,0,en,boozeblogschuck road house biden surprisingly bad ass patrick swayze sam elliott,"Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)",-0.6999999999999998,-0.6999999999999998,negative
1630913551710711808,2023-03-01 12:51:06+00:00,MTG blaming Biden even though Trump was president when this occurred 🤡,0,0,0,en,wilcoit mtgreenee percentage wrong far back biden republican alt right base another case misinformation else expect,"Sentiment(polarity=-0.18285714285714288, subjectivity=0.687142857142857)",-0.18285714285714288,-0.18285714285714288,negative
1630913522266931201,2023-03-01 12:50:59+00:00,"@TeriCBrownUGA @RMoretina @ProjectLincoln And I recall Hannity and Tucker and Ingram repeatedly suggesting that the election fraud theory was valid. The Fox program of choice of guests, uncritical questions, and key commentators repeatedly, suggesting fraud, created a false impression that Biden stole the election.",0,0,2,en,mtg blame biden even though trump president occur,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630912521438736385,2023-03-01 12:47:00+00:00,"Biden ¡Saca a Cuba de la lista!
Debe mirarse bien en el espejo.
#CubaPorLaPaz https://t.co/eyUQNb2Cxh",0,6,12,es,tericbrownuga rmoretina projectlincoln recall hannity tucker ingram repeatedly suggest election fraud theory valid fox program choice guests uncritical question key commentators repeatedly suggest fraud create false impression biden steal election,"Sentiment(polarity=-0.13333333333333336, subjectivity=0.7666666666666666)",-0.13333333333333336,-0.13333333333333336,negative
1630912477478150145,2023-03-01 12:46:50+00:00,@LTorote ROTFLOL and Biden has no duty to defend the US border from illegal immigrants. Wow,0,0,2,en,biden take cuba list take good look mirror cubaporlapaz,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.7,positive
1630912253812768770,2023-03-01 12:45:56+00:00,"Yes,and Biden's economy is ""strong as hell"" !!!
Ridiculous !!!",0,0,2,en,ltorote rotflol biden duty defend us border illegal immigrants wow,"Sentiment(polarity=-0.2, subjectivity=0.75)",-0.2,-0.2,negative
